CLUSTER_ID,TRAJECTORY_ID,EASTINGS_M,NORTHINGS_M,ALTITUDE_M
1,8,1077678.107,4498813.962,0
1,8,1077658.545,4499331.584,0
1,8,1077651.168,4499370.564,0
1,8,1077547.181,4499540.921,0
1,8,1077563.055,4499929.832,0
1,8,1077527.618,4500009.902,0
1,8,1077502.523,4500058.988,0
1,8,1077462.195,4500133.949,0
1,8,1077441.99,4500285.649,0
1,8,1077444.396,4500397.481,0
1,8,1077446.24,4500517.863,0
1,8,1077447.442,4500647.019,0
1,8,1077447.442,4500683.445,0
1,8,1077447.442,4500721.98,0
1,8,1077448.084,4500768.623,0
1,8,1077449.286,4500809.269,0
1,8,1077444.396,4500839.809,0
1,8,1077345.299,4500849.915,0
2,9,-53499.18092,4646943.895,0
2,9,-53520.58778,4647011.193,0
2,9,-53523.07322,4647014.969,0
2,9,-53506.55707,4646952.779,0
2,9,-53512.65041,4646980.654,0
2,9,-53523.07322,4647013.748,0
2,9,-53524.27585,4647014.969,0
2,9,-53520.58778,4647006.973,0
2,9,-53502.869,4646950.225,0
2,9,-53519.38515,4647003.198,0
2,9,-53506.55707,4646965.439,0
2,9,-53521.79041,4647012.526,0
2,9,-53511.44777,4646974.324,0
2,9,-53518.74374,4647003.531,0
2,9,-53507.7597,4646970.548,0
2,9,-53520.58778,4647004.863,0
2,9,-53510.16497,4646973.546,0
2,9,-53523.07322,4647013.748,0
2,9,-53510.16497,4646974.768,0
2,9,-53523.07322,4647014.969,0
2,9,-53506.55707,4646967.993,0
2,9,-53524.27585,4647016.302,0
2,9,-53510.16497,4646982.43,0
2,9,-53520.58778,4647008.195,0
2,9,-53510.16497,4646978.21,0
2,9,-53523.07322,4647014.969,0
2,9,-53523.07322,4647013.748,0
2,9,-53523.07322,4647016.302,0
2,9,-53549.37079,4647012.526,0
2,9,-53523.07322,4647016.302,0
2,9,-53542.63604,4647013.748,0
2,9,-53525.47849,4647016.302,0
2,9,-53543.83868,4647016.302,0
2,9,-53525.47849,4647016.302,0
2,9,-53543.83868,4647006.973,0
2,9,-53524.27585,4647014.969,0
2,9,-53542.63604,4647006.085,0
2,9,-53523.07322,4647016.302,0
2,9,-53556.66676,4646981.098,0
2,9,-53573.82431,4646978.21,0
2,9,-53565.24553,4646956.555,0
2,9,-53566.44817,4646921.018,0
2,9,-53566.44817,4646877.707,0
2,9,-53565.24553,4646846.834,0
2,9,-53565.24553,4646806.632,0
2,9,-53565.24553,4646770.984,0
2,9,-53565.24553,4646743.442,0
2,9,-53566.44817,4646713.791,0
2,9,-53571.33887,4646676.921,0
2,9,-53600.12188,4646666.815,0
2,9,-53624.5754,4646668.481,0
2,9,-53665.54509,4646672.257,0
2,9,-53716.29618,4646676.144,0
2,9,-53789.73693,4646695.578,0
2,9,-53813.54906,4646708.682,0
2,9,-53831.90925,4646721.454,0
2,9,-53861.89488,4646749.439,0
2,9,-53896.77123,4646784.976,0
2,9,-53921.86616,4646809.075,0
2,9,-53968.36795,4646802.745,0
2,9,-53991.61884,4646779.424,0
2,9,-54013.58693,4646760.434,0
2,9,-54038.04046,4646739.666,0
2,9,-54055.83942,4646698.576,0
2,9,-54043.01134,4646665.927,0
2,9,-54022.16571,4646642.605,0
2,9,-53998.35359,4646613.398,0
2,9,-53963.47724,4646571.42,0
2,9,-53940.78758,4646543.101,0
2,9,-53908.39667,4646505.342,0
2,9,-53884.50438,4646488.906,0
2,9,-53846.58136,4646478.69,0
2,9,-53827.01854,4646478.69,0
2,9,-53792.7836,4646479.911,0
2,9,-53737.70304,4646479.911,0
2,9,-53679.65597,4646481.244,0
2,9,-53639.88892,4646479.911,0
2,9,-53598.91924,4646481.244,0
2,9,-53576.87098,4646481.244,0
2,9,-53548.72938,4646481.244,0
2,9,-53525.47849,4646481.244,0
2,9,-53507.7597,4646481.244,0
2,9,-53457.56984,4646481.244,0
2,9,-53439.20965,4646481.244,0
2,9,-53420.84946,4646481.244,0
2,9,-53395.1933,4646481.244,0
2,9,-53381.72382,4646481.244,0
2,9,-53322.39395,4646482.465,0
2,9,-53291.20568,4646481.244,0
2,9,-53250.236,4646481.244,0
2,9,-53233.71984,4646481.244,0
2,9,-53211.11035,4646481.244,0
2,9,-53183.52998,4646481.244,0
2,9,-53163.32575,4646481.244,0
2,9,-53145.04574,4646481.244,0
2,9,-53118.668,4646482.465,0
2,9,-53091.80921,4646482.465,0
2,9,-53075.29305,4646482.465,0
2,9,-53058.7769,4646482.465,0
2,9,-53034.8846,4646481.244,0
2,9,-53009.78967,4646481.244,0
2,9,-52985.33614,4646481.244,0
2,9,-52962.08525,4646481.244,0
2,9,-52942.52243,4646478.69,0
2,9,-52924.16224,4646474.469,0
2,9,-52887.52203,4646462.142,0
2,9,-52863.62973,4646446.04,0
2,9,-52856.25359,4646421.497,0
2,9,-52856.25359,4646394.4,0
2,9,-52855.69236,4646365.525,0
2,9,-52861.22447,4646336.318,0
2,9,-52908.92889,4646328.767,0
2,9,-52968.25876,4646328.767,0
2,9,-53301.62849,4646326.212,0
2,9,-54250.90641,4646332.542,450
2,9,-54716.40536,4646332.542,575
2,9,-55675.54487,4646340.205,1025
2,9,-56163.09209,4646444.374,1300
2,9,-56608.38681,4646708.682,1675
2,9,-57001.72782,4647079.381,1925
2,9,-57355.30177,4647606.887,2150
2,9,-57560.23035,4648144.388,2350
2,9,-57669.10868,4649199.735,2625
2,9,-57570.01176,4649917.81,2700
2,9,-57324.1135,4650672.755,2850
2,9,-56960.75814,4651375.505,3025
2,9,-56508.08726,4652097.356,3225
2,9,-55772.23652,4652966.686,3525
2,9,-54706.62395,4653790.263,4050
2,9,-48162.77982,4655040.842,6825
2,9,-46343.59772,4655178.105,7575
2,9,-44471.8205,4655305.15,8300
2,9,-42434.88175,4655437.305,8875
2,9,-40442.68092,4655579.676,9425
2,9,-38575.79441,4655754.253,10125
2,9,-32840.52019,4656515.084,12275
2,9,-26905.28827,4657292.906,12900
2,9,-20344.92799,4658106.71,14400
2,9,-14062.85686,4658868.762,16825
2,9,-7849.335785,4659616.156,18075
2,9,4339.184251,4660986.118,20625
2,9,17071.5347,4662218.928,22800
2,9,30651.66089,4662909.462,24550
2,9,35839.41662,4663169.55,25350
2,9,56062.56404,4664145.271,27700
2,9,70591.40692,4664801.378,29500
2,9,85478.15323,4665437.273,30975
2,9,100720.8788,4665650.386,32400
2,9,115054.5745,4665487.692,33875
2,9,130482.6658,4665339.435,35275
2,9,146033.6661,4665121.658,36425
2,9,161470.8974,4664858.571,37425
2,9,176757.6393,4664548.064,38125
2,9,192768.0452,4664165.927,38325
2,9,208908.095,4663726.264,38875
2,9,225290.435,4663819.438,38950
2,9,240674.4298,4665644.5,38975
2,9,256583.2534,4667470.339,38925
2,9,272322.6662,4669268.303,38925
2,9,288243.1152,4671044.167,38975
2,9,303758.0365,4672742.072,38925
2,9,319878.5235,4673580.863,39000
2,9,336098.7487,4673840.174,39000
2,9,352309.7537,4674019.304,38975
2,9,368694.4991,4674185.885,39000
2,9,384604.6055,4674312.931,39000
2,9,401175.2778,4674391.779,38975
2,9,417301.8581,4674448.528,38975
2,9,433863.3904,4674464.186,38950
2,9,449698.212,4674350.245,38975
2,9,466682.4296,4672005.007,38975
2,9,473025.0332,4671098.362,38975
2,9,496080.3,4667749.973,38975
2,9,512831.4474,4665274.246,38950
2,9,528515.7796,4662884.919,38975
2,9,547542.3878,4659946.985,38975
2,9,563063.4827,4657557.214,38925
2,9,579704.4689,4654908.688,38975
2,9,596275.2215,4652213.074,39000
2,9,612350.4092,4649571.21,38975
2,9,628115.5583,4646952.779,38925
2,9,644260.4987,4644207.524,38925
2,9,660171.8078,4641470.487,38950
2,9,676333.8256,4638693.915,38950
2,9,692506.3464,4635824.613,39000
2,9,707640.7548,4633110.009,38975
2,9,723830.9944,4630166.523,38975
2,9,739323.9477,4627309.992,38950
2,9,756116.0647,4624151.283,38975
2,9,772211.4567,4621137.499,39000
2,9,787466.3689,4618189.46,39000
2,9,803046.1523,4615145.581,38950
2,9,818651.0305,4610284.414,38925
2,9,834120.6527,4604433.09,38975
2,9,849212.8889,4598695.374,38950
2,9,864535.1485,4592858.487,37075
2,9,879509.2861,4587094.007,34800
2,9,895348.4372,4580936.951,32875
2,9,910863.3585,4574846.638,30250
2,9,925312.1061,4569160.229,28000
2,9,940766.4148,4562051.552,25350
2,9,962183.5357,4552056.248,22625
2,9,976815.2438,4545178.118,22000
2,9,991024.1864,4538611.717,21375
2,9,993146.1112,4537996.589,21325
2,9,994573.7963,4537720.398,21250
2,9,996178.9098,4537484.852,21200
2,9,998061.0297,4537225.985,21125
2,9,1005792.834,4536104.229,20775
2,9,1025681.97,4533074.787,19650
2,9,1040140.499,4530831.163,18975
2,9,1050110.403,4529042.638,18975
2,9,1051250.579,4528554.556,19000
2,9,1052312.503,4527949.645,19000
2,9,1054309.034,4526612.666,19025
2,9,1055209.485,4525992.429,18950
2,9,1064894.364,4519374.721,17375
2,9,1069831.331,4515992.905,16500
2,9,1073602.386,4512990.116,15675
2,9,1078387.019,4508389.037,14025
2,9,1081449.803,4505121.496,13000
2,9,1081929.974,4504253.053,12750
2,9,1082319.627,4503273.557,12525
2,9,1082637.684,4502328.043,12300
2,9,1083076.244,4500949.53,11925
2,9,1083782.75,4498662.706,11275
2,9,1084337.565,4496834.313,10750
2,9,1084883.8,4495012.694,10325
2,9,1085397.645,4493233.387,9825
2,9,1085930.972,4491362.571,9200
2,9,1086444.817,4489573.158,8725
2,9,1086970.287,4487792.629,8325
2,9,1087467.616,4486045.084,7900
2,9,1087890.863,4484540.746,7725
2,9,1088156.324,4480409.871,7600
2,9,1087653.543,4479238.14,7600
2,9,1087035.149,4478129.821,7600
2,9,1086389.175,4477023.723,7500
2,9,1085943.881,4476273.886,7275
2,9,1085168.263,4474961.006,6725
2,9,1084067.213,4473094.521,6125
2,9,1083151.528,4471745.215,5600
2,9,1082580.759,4471150.854,5325
2,9,1081977.037,4470611.132,5050
2,9,1081384.941,4470106.614,4775
2,9,1080474.148,4469361.885,4375
2,9,1079897.285,4468903.01,4200
2,9,1079282.579,4468462.459,4025
2,9,1078276.938,4468028.238,3825
2,9,1075569.011,4468483.226,3575
2,9,1074920.551,4468786.07,3475
2,9,1074279.548,4469091.136,3300
2,9,1073623.793,4469411.416,3100
2,9,1073021.915,4469713.482,2950
2,9,1072171.013,4470153.145,2775
2,9,1071172.106,4470667.103,2675
2,9,1069381.146,4472263.282,2625
2,9,1069203.076,4473006.789,2625
2,9,1069033.665,4474062.912,2625
2,9,1068911.317,4474789.872,2600
2,9,1068822.643,4475333.037,2600
2,9,1068752.89,4476020.572,2600
2,9,1068737.577,4476625.483,2575
2,9,1068737.577,4477214.847,2475
2,9,1069004.321,4479624.497,2125
2,9,1069333.361,4480394.212,2150
2,9,1069836.222,4481368.156,2150
2,9,1070203.185,4482064.575,2150
2,9,1070789.829,4483149.906,2150
2,9,1070989.867,4483516.828,2125
2,9,1071304.877,4484070.099,2100
2,9,1071525.119,4484468.339,2125
2,9,1071795.471,4484949.092,2125
2,9,1072033.431,4485368.987,2100
2,9,1072483.617,4486177.238,1975
2,9,1072772.329,4486670.429,1875
2,9,1073286.174,4487621.051,1675
2,9,1073607.276,4488185.316,1550
2,9,1074069.087,4488998.676,1350
2,9,1074568.26,4489886.219,1150
2,9,1075103.512,4490832.177,1000
2,9,1075524.353,4491576.572,800
2,9,1075742.671,4491972.591,750
2,9,1075953.131,4492348.842,650
2,9,1076295.641,4492958.862,525
2,9,1076682.247,4493650.284,375
2,9,1076926.943,4494092.501,275
2,9,1077093.307,4494387.349,225
2,9,1077284.125,4494722.843,175
2,9,1078346.049,4496608.873,0
2,9,1078717.984,4497259.65,0
2,9,1078872.081,4497537.507,0
2,9,1078993.867,4497756.172,0
2,9,1079168.81,4498068.789,0
2,9,1079253.796,4498236.925,0
2,9,1079240.327,4498292.452,0
2,9,1079207.295,4498332.32,0
2,9,1079206.092,4498374.188,0
2,9,1079242.812,4498435.267,0
2,9,1079264.219,4498472.026,0
2,9,1079286.187,4498511.895,0
2,9,1079306.392,4498547.099,0
2,9,1079335.175,4498598.739,0
2,9,1079360.27,4498645.382,0
2,9,1079381.035,4498680.475,0
2,9,1079396.348,4498707.239,0
2,9,1079404.286,4498733.003,0
2,9,1079387.128,4498757.99,0
2,9,1079358.987,4498780.867,0
2,9,1079333.331,4498799.969,0
2,9,1079300.298,4498828.732,0
2,9,1079262.936,4498868.6,0
2,9,1079236.639,4498910.134,0
2,9,1079215.873,4498948.67,0
2,9,1079182.841,4499013.526,0
2,9,1079147.323,4499078.27,0
2,9,1079126.558,4499118.138,0
2,9,1079125.355,4499147.79,0
2,9,1079144.918,4499182.55,0
2,9,1079136.339,4499099.926,0
2,9,1079166.966,4499218.087,0
2,9,1079167.528,4499217.643,0
2,9,1079165.684,4499218.087,0
2,9,1079164.481,4499219.42,0
2,9,1079170.574,4499214.311,0
2,9,1079168.169,4499219.42,0
2,9,1079168.169,4499214.311,0
2,9,1079166.325,4499216.421,0
2,9,1079165.684,4499214.311,0
2,9,1079165.684,4499215.533,0
2,9,1079168.169,4499216.865,0
2,9,1079171.857,4499226.971,0
2,9,1079166.966,4499214.311,0
2,10,-53531.0106,4647012.526,0
2,10,-53529.72779,4647010.749,0
2,10,-53548.72938,4646990.426,0
2,10,-53565.24553,4646982.43,0
2,10,-53582.96432,4646983.208,0
2,10,-53566.44817,4646959.109,0
2,10,-53565.24553,4646934.566,0
2,10,-53565.24553,4646891.699,0
2,10,-53568.2922,4646862.492,0
2,10,-53579.27625,4646838.393,0
2,10,-53597.63644,4646819.292,0
2,10,-53605.01258,4646787.531,0
2,10,-53605.01258,4646753.659,0
2,10,-53608.05925,4646698.576,0
2,10,-53622.73137,4646651.49,0
2,10,-53621.52874,4646602.404,0
2,10,-53603.80995,4646575.306,0
2,10,-53600.12188,4646535.882,0
2,10,-53595.23117,4646505.787,0
2,10,-53570.13624,4646483.798,0
2,10,-53540.1506,4646479.911,0
2,10,-53501.58619,4646479.911,0
2,10,-53458.21124,4646479.911,0
2,10,-53411.70945,4646479.911,0
2,10,-53393.99067,4646479.911,0
2,10,-53376.19171,4646479.911,0
2,10,-53354.22362,4646479.911,0
2,10,-53336.50483,4646479.911,0
2,10,-53293.04971,4646481.244,0
2,10,-53263.06407,4646481.244,0
2,10,-53195.15543,4646479.911,0
2,10,-53170.0605,4646481.244,0
2,10,-53144.40433,4646481.244,0
2,10,-53123.63888,4646481.244,0
2,10,-53102.15185,4646481.244,0
2,10,-53083.87183,4646481.244,0
2,10,-53062.46497,4646481.244,0
2,10,-53036.72864,4646481.244,0
2,10,-53002.4937,4646481.244,0
2,10,-52981.72825,4646481.244,0
2,10,-52965.21209,4646481.244,0
2,10,-52945.00787,4646478.69,0
2,10,-52915.02223,4646469.361,0
2,10,-52893.61537,4646460.477,0
2,10,-52870.36448,4646449.927,0
2,10,-52852.64569,4646404.95,0
2,10,-52855.05096,4646365.97,0
2,10,-52862.4271,4646340.205,0
2,10,-52891.77133,4646328.767,0
2,10,-53007.38441,4646328.767,0
2,10,-53269.79882,4646327.434,625
2,10,-53565.24553,4646329.988,625
2,10,-53925.55423,4646327.434,625
2,10,-54436.27217,4646324.436,625
2,10,-55021.71367,4646327.434,700
2,10,-55506.13404,4646324.436,975
2,10,-55941.64735,4646329.988,1250
2,10,-56392.47419,4646381.628,1525
2,10,-56818.2061,4646525.665,1775
2,10,-57201.76569,4646795.193,1975
2,10,-57621.32408,4647451.745,2275
2,10,-57754.73611,4648289.314,2425
2,10,-56733.22007,4650318.159,2900
2,10,-55262.07982,4652158.435,3650
2,10,-54272.39344,4653293.74,3850
2,10,-53555.46412,4653846.567,4000
2,10,-52564.49494,4654517.222,4325
2,10,-51463.4448,4655223.859,4750
2,10,-50632.82662,4655701.724,5125
2,10,-49755.62648,4656049.101,5500
2,10,-48901.116,4656210.018,5825
2,10,-48003.71163,4656266.434,6175
2,10,-46708.79713,4656301.527,6700
2,10,-45755.75096,4656338.397,7125
2,10,-43589.80982,4656565.946,7975
2,10,-41776.72107,4656793.385,8575
2,10,-39887.22506,4656962.409,9200
2,10,-38020.33854,4657130.212,9800
2,10,-36153.45202,4657331.442,10325
2,10,-34292.09762,4657536.892,10700
2,10,-32294.92591,4657740.231,11250
2,10,-30366.86549,4657920.694,11800
2,10,-28307.95865,4658122.368,12450
2,10,-22956.24402,4658675.195,13925
2,10,-17482.26176,4659218.36,15125
2,10,-11592.89023,4659802.504,16750
2,10,-5657.016913,4660396.865,17525
2,10,964.5172805,4661037.869,17900
2,10,7724.274036,4661668.656,18925
2,10,21130.09869,4662661.256,21000
2,10,35030.2053,4663343.683,22825
2,10,49318.04063,4664036.327,24425
2,10,64076.26562,4664714.978,26000
2,10,78160.45517,4665344.543,27300
2,10,98068.59305,4665777.543,28950
2,10,113767.5974,4665577.09,30400
2,10,129313.0656,4665360.646,31800
2,10,143976.5231,4665147.089,33200
2,10,160339.3004,4664889.555,34575
2,10,175175.2154,4664625.579,35400
2,10,191942.2376,4664293.084,36575
2,10,206390.9851,4664130.39,37000
2,10,221562.1139,4663917.721,37000
2,10,237970.7516,4663667.739,37000
2,10,253518.0639,4663390.326,37000
2,10,269388.4032,4663038.729,37000
2,10,284714.9121,4662676.471,37000
2,10,300365.0094,4662264.682,37000
2,10,315990.6531,4661828.796,37000
2,10,334734.0815,4661265.308,37000
2,10,351228.9078,4660732.804,37000
2,10,366997.1036,4660195.191,37000
2,10,381741.8591,4659595.722,37000
2,10,397283.7194,4658975.152,37000
2,10,412887.3149,4658298.167,37000
2,10,427755.701,4657628.4,37000
2,10,443276.0743,4656928.094,37000
2,10,459725.6816,4656108.404,37000
2,10,474865.0609,4655350.905,37000
2,10,489809.2129,4654496.899,37000
2,10,505272.7418,4653614.02,37000
2,10,520593.7988,4652707.486,37000
2,10,535303.1167,4651804.617,37000
2,10,550482.1829,4650879.426,37000
2,10,566096.8426,4649845.292,37000
2,10,581406.1939,4648833.701,37000
2,10,596365.0982,4647730.49,37000
2,10,611935.6613,4646593.519,37000
2,10,627662.8874,4645404.353,37000
2,10,642355.0478,4644298.255,37000
2,10,658053.4909,4643053.562,37000
2,10,672847.875,4641843.629,37000
2,10,688598.833,4640529.083,37000
2,10,703475.7979,4639200.655,37000
2,10,719412.7631,4637778.83,37000
2,10,722316.4792,4637520.408,37000
2,10,734007.7508,4636476.167,37000
2,10,756371.7444,4633198.519,37000
2,10,771311.0859,4627797.519,37000
2,10,785982.4808,4622419.507,37000
2,10,801048.9806,4616851.592,37000
2,10,815008.9783,4611661.15,37000
2,10,829821.7226,4606110.672,37000
2,10,844593.4171,4600525.433,37000
2,10,859245.2492,4594910.987,37000
2,10,873927.6281,4589249.898,35650
2,10,888907.2979,4583442.773,33250
2,10,903422.11,4577820.22,30950
2,10,917593.771,4572248.53,28700
2,10,930776.9483,4566727.703,26550
2,10,943509.86,4560789.978,24500
2,10,956042.1726,4554974.303,23000
2,10,968427.6838,4549173.397,23000
2,10,980964.8871,4543266.657,23000
2,10,992806.0067,4538275.779,23000
2,10,994157.2846,4537955.055,23000
2,10,995425.2601,4537705.183,23000
2,10,1010193.908,4535453.119,23000
2,10,1022744.019,4533545.434,21350
2,10,1035821.285,4531518.365,19350
2,10,1036947.43,4531151.443,19175
2,10,1038093.779,4530572.74,19050
2,10,1039051.075,4529891.535,19025
2,10,1039961.227,4529093.39,19025
2,10,1040856.787,4528269.925,19000
2,10,1041742.486,4527431.134,19000
2,10,1043049.026,4526190.66,19000
2,10,1052253.815,4517487.47,19000
2,10,1061433.99,4508875.787,17700
2,10,1066070.058,4504527.135,16500
2,10,1067639.012,4502826.232,16025
2,10,1068232.391,4501838.739,15750
2,10,1068627.496,4500897.779,15450
2,10,1069028.774,4499252.403,15000
2,10,1069214.701,4498235.703,14675
2,10,1069386.036,4497193.573,14325
2,10,1069553.603,4496167.434,13875
2,10,1070614.245,4490325.549,12075
2,10,1070995.96,4489141.047,11775
2,10,1071615.637,4487792.629,11550
2,10,1072356.378,4486324.718,11450
2,10,1073751.031,4483650.648,11300
2,10,1074587.823,4482074.792,11075
2,10,1075549.368,4480270.498,10700
2,10,1076084.619,4479489.677,10500
2,10,1077132.433,4478526.395,10175
2,10,1077921.52,4478052.305,9975
2,10,1079094.728,4477453.724,9750
2,10,1079975.616,4477031.83,9600
2,10,1080797.736,4476645.473,9450
2,10,1082045.588,4476129.405,9175
2,10,1086049.071,4476915.334,8250
2,10,1087355.611,4478052.305,7875
2,10,1088632.245,4479248.246,7450
2,10,1089897.816,4480446.296,6950
2,10,1091147.511,4481622.358,6525
2,10,1092380.691,4482801.752,6175
2,10,1093525.757,4483904.851,5775
2,10,1094517.287,4484871.576,5425
2,10,1095993.318,4486324.273,4975
2,10,1097117.619,4487438.034,4600
2,10,1097739.06,4488063.268,4400
2,10,1098727.543,4489756.175,3975
2,10,1098884.206,4490620.397,3825
2,10,1098901.284,4491829.887,3675
2,10,1098876.189,4492698.773,3625
2,10,1098825.438,4494092.501,3650
2,10,1098781.421,4495510.882,3625
2,10,1098736.122,4496948.254,3650
2,10,1098706.137,4497852.678,3625
2,10,1098681.122,4498675.033,3625
2,10,1098656.027,4499465.96,3625
2,10,1098615.057,4500741.97,3650
2,10,1098595.414,4501473.927,3625
2,10,1098566.07,4502938.063,3650
2,10,1098536.726,4503898.902,3650
2,10,1098517.163,4504625.862,3650
2,10,1098490.865,4505333.72,3625
2,10,1098451.098,4506579.635,3625
2,10,1098410.69,4507825.549,3625
2,10,1098390.566,4508419.91,3625
2,10,1098370.923,4509086.679,3625
2,10,1098350.799,4509653.609,3650
2,10,1098252.904,4510741.494,3625
2,10,1098066.978,4511204.034,3625
2,10,1097641.246,4511747.977,3600
2,10,1097074.806,4512271.596,3400
2,10,1096647.791,4512632.522,3250
2,10,1096202.496,4512993.558,3100
2,10,1095823.266,4513300.178,2950
2,10,1094937.567,4514018.698,2650
2,10,1094499.569,4514386.398,2525
2,10,1094073.837,4514737.217,2400
2,10,1093636.479,4515032.066,2275
2,10,1093030.914,4515218.414,2050
2,10,1092468.723,4515174.437,1850
2,10,1091884.565,4514913.46,1700
2,10,1091416.66,4514630.494,1675
2,10,1090995.819,4514366.075,1650
2,10,1090335.173,4513923.858,1600
2,10,1089507.601,4513367.588,1675
2,10,1089092.212,4513088.398,1625
2,10,1088686.685,4512752.46,1625
2,10,1088356.361,4512385.205,1625
2,10,1087932.474,4511783.625,1650
2,10,1087692.669,4511382.054,1650
2,10,1087325.064,4510730.833,1625
2,10,1087069.946,4510275.845,1600
2,10,1086841.205,4509861.947,1625
2,10,1086616.072,4509460.375,1650
2,10,1086121.87,4508580.939,1625
2,10,1085754.827,4507930.162,1500
2,10,1085314.423,4507157.449,1350
2,10,1085078.306,4506739.774,1250
2,10,1084692.983,4506064.455,1100
2,10,1084462.318,4505659.108,1000
2,10,1084076.994,4504971.573,875
2,10,1083694.637,4504290.256,750
2,10,1083511.757,4503968.755,675
2,10,1083116.652,4503281.22,550
2,10,1082920.863,4502934.62,475
2,10,1082535.54,4502247.085,325
2,10,1082045.588,4501377.421,150
2,10,1081844.908,4501026.601,75
2,10,1081619.775,4500625.03,0
2,10,1080072.228,4497953.515,0
2,10,1079933.364,4497879.775,0
2,10,1079872.19,4497898.099,0
2,10,1079814.143,4497934.525,0
2,10,1079726.672,4498003.934,0
2,10,1079719.295,4498068.789,0
2,10,1079727.874,4498158.965,0
2,10,1079733.326,4498222.932,0
2,10,1079734.609,4498298.005,0
2,10,1079735.812,4498436.489,0
2,10,1079719.937,4498486.019,0
2,10,1079685.622,4498517.003,0
2,10,1079647.699,4498548.32,0
2,10,1079580.431,4498602.515,0
2,10,1079525.351,4498646.159,0
2,10,1079462.974,4498698.243,0
2,10,1079416.473,4498735.113,0
2,10,1079348.003,4498789.752,0
2,10,1079296.61,4498832.619,0
2,10,1079251.311,4498885.591,0
2,10,1079218.92,4498943.562,0
2,10,1079198.716,4498981.764,0
2,10,1079179.153,4499019.856,0
2,10,1079143.715,4499084.6,0
2,10,1079122.309,4499125.801,0
2,10,1079089.838,4499171.111,0
2,10,1079081.339,4499193.988,0
2,10,1079100.902,4499210.424,0
2,10,1079121.667,4499221.863,0
2,10,1079113.088,4499141.793,0
2,10,1079133.934,4499229.526,0
2,11,-53546.24394,4646991.759,0
2,11,-53564.0429,4646974.768,0
2,11,-53582.40309,4646974.768,0
2,11,-53568.2922,4646950.225,0
2,11,-53567.6508,4646942.562,0
2,11,-53565.24553,4646914.576,0
2,11,-53565.24553,4646884.148,0
2,11,-53565.24553,4646861.271,0
2,11,-53565.24553,4646833.285,0
2,11,-53565.24553,4646801.523,0
2,11,-53565.24553,4646765.875,0
2,11,-53565.24553,4646756.991,0
2,11,-53566.44817,4646734.558,0
2,11,-53566.44817,4646703.685,0
2,11,-53564.0429,4646678.698,0
2,11,-53554.26149,4646654.044,0
2,11,-53549.93201,4646620.617,0
2,11,-53566.44817,4646597.295,0
2,11,-53588.49643,4646577.861,0
2,11,-53600.12188,4646538.437,0
2,11,-53589.69906,4646497.791,0
2,11,-53545.04131,4646479.911,0
2,11,-53490.04092,4646478.69,0
2,11,-53436.80438,4646479.911,0
2,11,-53407.46015,4646479.911,0
2,11,-53369.53714,4646479.911,0
2,11,-53330.97272,4646479.911,0
2,11,-53314.45657,4646479.911,0
2,11,-53274.68952,4646479.911,0
2,11,-53253.92407,4646479.911,0
2,11,-53234.92247,4646479.911,0
2,11,-53205.57824,4646479.911,0
2,11,-53177.43664,4646479.911,0
2,11,-53158.43505,4646479.911,0
2,11,-53136.46696,4646479.911,0
2,11,-53100.94921,4646479.911,0
2,11,-53081.38639,4646481.244,0
2,11,-53053.8862,4646481.244,0
2,11,-53029.9939,4646479.911,0
2,11,-53001.8523,4646479.911,0
2,11,-52980.44544,4646479.911,0
2,11,-52959.67998,4646479.911,0
2,11,-52939.47576,4646477.024,0
2,11,-52922.9596,4646471.915,0
2,11,-52904.59941,4646463.475,0
2,11,-52879.50448,4646450.704,0
2,11,-52861.22447,4646432.935,0
2,11,-52854.48973,4646408.837,0
2,11,-52855.69236,4646383.405,0
2,11,-52857.5364,4646350.755,0
2,11,-52883.19256,4646329.988,0
2,11,-52944.36646,4646328.767,0
2,11,-53140.15503,4646329.988,150
2,11,-53385.41189,4646327.434,150
2,11,-53693.68669,4646324.436,150
2,11,-54497.44607,4646324.436,125
2,11,-54931.75676,4646327.434,375
2,11,-55356.84726,4646327.434,675
2,11,-56894.05212,4646826.066,1450
2,11,-57165.68671,4647296.713,1650
2,11,-57258.04889,4647803.453,1725
2,11,-56535.58746,4649679.71,2050
2,11,-56141.68523,4650222.764,2275
2,11,-55547.10372,4650982.818,2800
2,11,-55188.63906,4651437.806,3100
2,11,-54726.26695,4652026.17,3475
2,11,-54313.36312,4652549.012,3700
2,11,-53885.78718,4653103.949,3850
2,11,-53411.70945,4653722.853,4025
2,11,-52960.88262,4654307.108,4275
2,11,-52489.85155,4654922.236,4525
2,11,-51963.8201,4655584.784,4650
2,11,-51496.47711,4656168.151,4600
2,11,-49411.2727,4658736.608,5000
2,11,-48372.5991,4660030.054,5600
2,11,-47466.05472,4661187.792,6275
2,11,-46411.50637,4662526.881,7025
2,11,-45197.3286,4663979.578,7800
2,11,-43405.08547,4665793.979,8750
2,11,-41098.35616,4666641.765,9550
2,11,-39867.66224,4666687.519,9925
2,11,-33802.70636,4666378.234,11725
2,11,-28016.11983,4665913.028,13225
2,11,-22370.8827,4665421.615,14450
2,11,-16396.44496,4665313.559,15025
2,11,-10127.84332,4665830.404,16050
2,11,-3834.226921,4666285.393,17175
2,11,2454.578948,4666611.225,18525
2,11,16066.53481,4667339.85,20825
